device_id,device_type,room_id,power_consumption,occupancy,temperature,humidity,hour,day_of_week,is_weekend,rolling_avg_power_3h,power_z_score
device_39,TV,room_2,0.0,1,5.93,85.33,11,Sunday,1,0.0,-0.3972638318557945
device_39,TV,room_2,0.0,0,18.9,71.06,11,Sunday,1,0.0,-0.3972638318557945
device_39,TV,room_2,0.0,0,5.93,85.33,11,Sunday,1,0.0,-0.3972638318557945
device_39,TV,room_2,0.0,1,18.9,71.06,11,Sunday,1,0.0,-0.3972638318557945
device_66,TV,room_2,0.0,1,13.72,55.35,12,Sunday,1,0.0,-0.49038919935756314
device_66,TV,room_2,0.0,0,13.72,55.35,12,Sunday,1,0.0,-0.49038919935756314
device_99,TV,room_2,0.0,2,16.57,56.65,14,Sunday,1,0.0,-0.49824970588431766
device_99,TV,room_2,0.0,1,16.57,56.65,14,Sunday,1,0.0,-0.49824970588431766
device_58,Fan,room_1,0.0,5,12.44,42.74,14,Sunday,1,0.0,-1.0417778107391764
device_8,AC,room_2,0.0,3,15.2,40.1,16,Sunday,1,0.0,-0.6563890906386849
device_67,Light,room_2,0.0,3,15.2,40.1,16,Sunday,1,0.0,-0.5316592728755944
device_91,Fan,room_0,0.0,1,15.66,71.92,16,Sunday,1,0.0,-1.084752548135362
device_69,AC,room_4,0.0,2,10.45,59.42,18,Sunday,1,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,5,10.45,59.42,18,Sunday,1,0.0,-0.45503862216920243
device_75,Fan,room_4,0.0,5,10.45,59.42,18,Sunday,1,0.0,-0.744694586796692
device_4,Fridge,room_1,147.43,0,5.68,60.28,19,Sunday,1,138.10333333333332,1.5955658108885817
device_4,Fridge,room_1,147.43,0,12.1,82.28,19,Sunday,1,142.76666666666668,1.5955658108885817
device_39,TV,room_2,128.2,0,11.28,79.74,20,Sunday,1,42.73333333333333,3.0734771878674696
device_92,Fridge,room_3,149.4,1,13.7,42.12,21,Sunday,1,149.4,1.9360244637608295
device_48,Heater,room_0,1263.71,2,6.54,80.37,22,Sunday,1,421.2366666666667,1.6765758817357754
device_48,Heater,room_0,1263.71,2,9.56,62.8,22,Sunday,1,842.4733333333334,1.6765758817357754
device_54,Heater,room_3,0.0,4,17.98,77.44,23,Sunday,1,0.0,-0.31679275686207625
device_54,Heater,room_3,0.0,4,9.85,86.67,23,Sunday,1,0.0,-0.31679275686207625
device_64,Fridge,room_0,123.34,3,13.61,83.37,0,Monday,0,123.34,-0.029866587027743342
device_77,AC,room_0,0.0,0,7.0,47.22,1,Monday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,4,7.0,47.22,1,Monday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,4,19.64,47.7,1,Monday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,4,17.68,89.1,1,Monday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,0,17.68,89.1,1,Monday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,0,19.64,47.7,1,Monday,0,0.0,-0.4956339877842768
device_84,AC,room_2,0.0,5,9.47,47.28,2,Monday,0,0.0,-0.8001284891039806
device_84,AC,room_2,0.0,5,5.03,78.57,2,Monday,0,0.0,-0.8001284891039806
device_37,Fan,room_4,0.0,4,11.17,82.81,2,Monday,0,0.0,-1.087054686877467
device_37,Fan,room_4,0.0,5,11.17,82.81,2,Monday,0,0.0,-1.087054686877467
device_14,Fan,room_2,0.0,5,9.47,47.28,2,Monday,0,0.0,-0.8494730213195972
device_14,Fan,room_2,0.0,5,5.03,78.57,2,Monday,0,0.0,-0.8494730213195972
device_98,TV,room_1,0.0,3,15.37,78.7,3,Monday,0,0.0,-0.5998933151747239
device_98,TV,room_1,0.0,0,15.37,78.7,3,Monday,0,0.0,-0.5998933151747239
device_37,Fan,room_4,0.0,5,19.07,48.56,3,Monday,0,0.0,-1.087054686877467
device_65,Fridge,room_2,127.49,2,8.45,48.09,4,Monday,0,125.31,0.516724607914796
device_16,TV,room_1,0.0,5,13.83,84.71,4,Monday,0,0.0,-0.3516010904224833
device_13,Heater,room_2,0.0,2,8.45,48.09,4,Monday,0,0.0,-0.40862288185268436
device_44,Light,room_2,0.0,1,5.84,78.38,5,Monday,0,0.0,-0.5070099130598996
device_44,Light,room_2,0.0,1,11.12,64.41,5,Monday,0,0.0,-0.5070099130598996
device_6,TV,room_3,0.0,4,5.82,64.26,6,Monday,0,0.0,-0.5331923942489687
device_92,Fridge,room_3,123.69,4,5.82,64.26,6,Monday,0,136.54500000000002,0.0794002700409736
device_59,Fridge,room_0,144.66,3,10.88,84.81,6,Monday,0,121.60666666666667,1.2641432045086367
device_59,Fridge,room_0,144.66,3,15.82,56.72,6,Monday,0,133.13333333333333,1.2641432045086367
device_18,Light,room_0,0.0,3,10.88,84.81,6,Monday,0,0.0,-0.41027774522138133
device_18,Light,room_0,0.0,3,15.82,56.72,6,Monday,0,0.0,-0.41027774522138133
device_93,AC,room_2,0.0,1,18.79,80.91,9,Monday,0,0.0,-0.49029684996620676
device_93,AC,room_2,0.0,5,18.79,80.91,9,Monday,0,0.0,-0.49029684996620676
device_81,AC,room_2,0.0,5,18.79,80.91,9,Monday,0,0.0,-0.6753821585368098
device_81,AC,room_2,0.0,1,18.79,80.91,9,Monday,0,0.0,-0.6753821585368098
device_61,AC,room_4,0.0,3,19.08,56.27,9,Monday,0,0.0,-0.51075247290831
device_84,AC,room_2,0.0,5,10.08,48.02,10,Monday,0,0.0,-0.8001284891039806
device_100,AC,room_2,0.0,5,10.08,48.02,10,Monday,0,0.0,-0.6674818573087704
device_57,TV,room_4,0.0,1,17.28,76.37,12,Monday,0,0.0,-0.4235310301584573
device_57,TV,room_4,0.0,5,17.28,76.37,12,Monday,0,0.0,-0.4235310301584573
device_69,AC,room_4,0.0,1,11.54,80.67,14,Monday,0,0.0,-0.45503862216920243
device_93,AC,room_2,0.0,0,5.62,71.9,15,Monday,0,0.0,-0.49029684996620676
device_93,AC,room_2,0.0,5,5.62,71.9,15,Monday,0,0.0,-0.49029684996620676
device_62,Fridge,room_0,112.33,1,16.19,56.65,15,Monday,0,112.33,-0.5702841905946946
device_91,Fan,room_0,0.0,4,7.14,72.99,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,4,16.94,77.3,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,5,16.94,77.3,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,5,7.14,72.99,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,4,16.94,77.3,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,4,7.14,72.99,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,5,16.94,77.3,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,5,7.14,72.99,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,4,7.14,72.99,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,4,7.14,72.99,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,4,16.94,77.3,16,Monday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,4,16.94,77.3,16,Monday,0,0.0,-1.084752548135362
device_93,AC,room_2,0.0,0,19.24,76.95,17,Monday,0,0.0,-0.49029684996620676
device_70,Light,room_2,0.0,0,19.24,76.95,17,Monday,0,0.0,-0.44578947767991917
device_51,Light,room_2,87.28,5,16.4,88.92,18,Monday,0,29.093333333333334,2.486946310763926
device_51,Light,room_2,87.28,4,16.4,88.92,18,Monday,0,58.18666666666667,2.486946310763926
device_33,Fan,room_3,0.0,1,6.07,47.47,19,Monday,0,0.0,-0.9011302917784678
device_18,Light,room_0,63.02,3,12.0,72.95,21,Monday,0,21.006666666666668,2.718030362559984
device_18,Light,room_0,63.02,3,6.64,54.72,21,Monday,0,42.013333333333335,2.718030362559984
device_37,Fan,room_4,0.0,5,16.57,58.6,22,Monday,0,0.0,-1.087054686877467
device_69,AC,room_4,0.0,5,16.57,58.6,22,Monday,0,0.0,-0.45503862216920243
device_24,AC,room_0,0.0,3,5.88,42.01,0,Tuesday,0,0.0,-0.5789525266955818
device_24,AC,room_0,0.0,3,8.26,58.22,0,Tuesday,0,0.0,-0.5789525266955818
device_24,AC,room_0,0.0,5,5.88,42.01,0,Tuesday,0,0.0,-0.5789525266955818
device_24,AC,room_0,0.0,5,8.26,58.22,0,Tuesday,0,0.0,-0.5789525266955818
device_15,TV,room_0,0.0,1,19.47,46.11,2,Tuesday,0,0.0,-0.47744563880379776
device_15,TV,room_0,0.0,3,19.47,46.11,2,Tuesday,0,0.0,-0.47744563880379776
device_15,TV,room_0,0.0,4,19.47,46.11,2,Tuesday,0,0.0,-0.47744563880379776
device_15,TV,room_0,0.0,0,19.47,46.11,2,Tuesday,0,0.0,-0.47744563880379776
device_94,AC,room_0,0.0,4,19.47,46.11,2,Tuesday,0,0.0,-0.5373129221201569
device_94,AC,room_0,0.0,1,19.47,46.11,2,Tuesday,0,0.0,-0.5373129221201569
device_94,AC,room_0,0.0,0,19.47,46.11,2,Tuesday,0,0.0,-0.5373129221201569
device_73,Fridge,room_2,109.66,4,8.12,58.49,3,Tuesday,0,129.495,-1.455965677148261
device_73,Fridge,room_2,109.66,4,5.16,52.74,3,Tuesday,0,122.88333333333333,-1.455965677148261
device_73,Fridge,room_2,109.66,4,6.68,59.64,3,Tuesday,0,109.66,-1.455965677148261
device_66,TV,room_2,0.0,4,8.12,58.49,3,Tuesday,0,0.0,-0.49038919935756314
device_66,TV,room_2,0.0,4,6.68,59.64,3,Tuesday,0,0.0,-0.49038919935756314
device_66,TV,room_2,0.0,4,5.16,52.74,3,Tuesday,0,0.0,-0.49038919935756314
device_34,Fan,room_1,0.0,1,9.51,41.0,4,Tuesday,0,0.0,-0.9857249887324505
device_34,Fan,room_1,0.0,1,7.18,61.94,4,Tuesday,0,0.0,-0.9857249887324505
device_89,Light,room_3,0.0,1,19.12,45.53,6,Tuesday,0,0.0,-0.628045679850853
device_88,AC,room_3,0.0,1,19.12,45.53,6,Tuesday,0,0.0,-0.4724665148641903
device_91,Fan,room_0,0.0,4,10.03,69.56,7,Tuesday,0,0.0,-1.084752548135362
device_38,Fridge,room_1,111.04,4,14.93,82.27,7,Tuesday,0,103.94,-0.8754484556502844
device_38,Fridge,room_1,111.04,4,14.93,82.27,7,Tuesday,0,107.49000000000001,-0.8754484556502844
device_18,Light,room_0,0.0,4,10.03,69.56,7,Tuesday,0,42.013333333333335,-0.41027774522138133
device_54,Heater,room_3,0.0,1,17.6,84.71,8,Tuesday,0,0.0,-0.31679275686207625
device_54,Heater,room_3,0.0,1,11.4,72.24,8,Tuesday,0,0.0,-0.31679275686207625
device_98,TV,room_1,0.0,0,17.29,49.45,9,Tuesday,0,0.0,-0.5998933151747239
device_98,TV,room_1,0.0,0,13.48,76.48,9,Tuesday,0,0.0,-0.5998933151747239
device_97,AC,room_3,0.0,4,12.06,70.88,9,Tuesday,0,0.0,-0.5706444563805747
device_11,Fridge,room_1,126.41,0,13.48,76.48,9,Tuesday,0,137.21666666666667,0.10147632998965202
device_11,Fridge,room_1,126.41,0,17.29,49.45,9,Tuesday,0,131.81333333333333,0.10147632998965202
device_47,TV,room_3,0.0,4,12.06,70.88,9,Tuesday,0,0.0,-0.3864270050224154
device_40,AC,room_1,0.0,5,10.72,82.13,12,Tuesday,0,0.0,-0.5722034016236349
device_40,AC,room_1,0.0,0,10.72,82.13,12,Tuesday,0,0.0,-0.5722034016236349
device_75,Fan,room_4,0.0,3,5.4,68.4,13,Tuesday,0,0.0,-0.744694586796692
device_9,AC,room_3,0.0,3,5.13,75.8,14,Tuesday,0,0.0,-0.6810986533855496
device_48,Heater,room_0,0.0,3,13.23,42.15,15,Tuesday,0,842.4733333333334,-0.4500339417353268
device_45,Light,room_4,0.0,2,13.61,54.4,16,Tuesday,0,0.0,-0.44729234917782
device_69,AC,room_4,0.0,1,8.16,64.67,17,Tuesday,0,0.0,-0.45503862216920243
device_69,AC,room_4,0.0,1,14.15,42.12,17,Tuesday,0,0.0,-0.45503862216920243
device_17,Fan,room_4,0.0,1,8.16,64.67,17,Tuesday,0,0.0,-0.8230658475657138
device_17,Fan,room_4,0.0,1,14.15,42.12,17,Tuesday,0,0.0,-0.8230658475657138
device_39,TV,room_2,130.34,3,5.35,74.66,18,Tuesday,0,86.17999999999999,3.131413114405752
device_30,Light,room_4,50.77,4,5.22,46.7,18,Tuesday,0,65.21000000000001,1.2259688401572657
device_30,Light,room_4,50.77,4,5.22,46.7,18,Tuesday,0,60.39666666666667,1.2259688401572657
device_98,TV,room_1,136.66,5,14.31,42.62,19,Tuesday,0,45.553333333333335,1.9072370063696507
device_98,TV,room_1,136.66,5,17.35,59.68,19,Tuesday,0,91.10666666666667,1.9072370063696507
device_98,TV,room_1,136.66,4,14.31,42.62,19,Tuesday,0,136.66,1.9072370063696507
device_98,TV,room_1,136.66,4,17.35,59.68,19,Tuesday,0,136.66,1.9072370063696507
device_3,Light,room_1,34.04,5,17.35,59.68,19,Tuesday,0,34.04,0.8407183049318863
device_3,Light,room_1,34.04,4,14.31,42.62,19,Tuesday,0,34.04,0.8407183049318863
device_3,Light,room_1,34.04,5,14.31,42.62,19,Tuesday,0,34.04,0.8407183049318863
device_3,Light,room_1,34.04,4,17.35,59.68,19,Tuesday,0,34.04,0.8407183049318863
device_77,AC,room_0,0.0,1,9.99,62.29,19,Tuesday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,2,18.33,52.42,20,Tuesday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,2,18.33,52.42,20,Tuesday,0,0.0,-0.4956339877842768
device_87,TV,room_1,96.58,1,12.39,44.45,21,Tuesday,0,32.193333333333335,1.726813526944376
device_87,TV,room_1,96.58,3,12.39,44.45,21,Tuesday,0,64.38666666666667,1.726813526944376
device_81,AC,room_2,0.0,5,9.69,84.79,23,Tuesday,0,0.0,-0.6753821585368098
device_81,AC,room_2,0.0,5,8.35,69.5,23,Tuesday,0,0.0,-0.6753821585368098
device_72,Fan,room_4,0.0,0,17.1,57.68,23,Tuesday,0,0.0,-1.0197739614498915
device_45,Light,room_4,0.0,0,17.1,57.68,23,Tuesday,0,0.0,-0.44729234917782
device_31,Fridge,room_4,115.04,4,13.82,59.15,1,Wednesday,0,125.95333333333333,-0.5749464062745864
device_31,Fridge,room_4,115.04,4,14.75,82.57,1,Wednesday,0,120.49666666666667,-0.5749464062745864
device_31,Fridge,room_4,115.04,5,13.82,59.15,1,Wednesday,0,115.04,-0.5749464062745864
device_31,Fridge,room_4,115.04,5,14.75,82.57,1,Wednesday,0,115.04,-0.5749464062745864
device_31,Fridge,room_4,115.04,4,13.82,59.15,1,Wednesday,0,115.04,-0.5749464062745864
device_31,Fridge,room_4,115.04,4,14.75,82.57,1,Wednesday,0,115.04,-0.5749464062745864
device_60,Fridge,room_3,128.12,0,18.55,83.68,1,Wednesday,0,135.31333333333333,0.04122523476311433
device_54,Heater,room_3,0.0,0,18.55,83.68,1,Wednesday,0,0.0,-0.31679275686207625
device_18,Light,room_0,0.0,4,12.98,48.81,2,Wednesday,0,21.006666666666668,-0.41027774522138133
device_33,Fan,room_3,0.0,3,19.69,57.61,2,Wednesday,0,0.0,-0.9011302917784678
device_33,Fan,room_3,0.0,3,19.69,57.61,2,Wednesday,0,0.0,-0.9011302917784678
device_25,Light,room_3,0.0,3,10.09,78.9,3,Wednesday,0,0.0,-0.5207064430685251
device_25,Light,room_3,0.0,3,18.56,58.89,3,Wednesday,0,0.0,-0.5207064430685251
device_10,AC,room_4,0.0,1,9.59,59.62,4,Wednesday,0,0.0,-0.5614817112962487
device_86,Heater,room_0,0.0,3,12.93,50.89,4,Wednesday,0,0.0,-0.41923438113301126
device_62,Fridge,room_0,145.35,5,12.93,50.89,4,Wednesday,0,128.84,1.715374974331276
device_62,Fridge,room_0,145.35,3,12.93,50.89,4,Wednesday,0,134.34333333333333,1.715374974331276
device_91,Fan,room_0,0.0,5,17.31,86.57,6,Wednesday,0,0.0,-1.084752548135362
device_91,Fan,room_0,0.0,5,6.33,58.9,6,Wednesday,0,0.0,-1.084752548135362
device_49,TV,room_2,0.0,1,12.59,71.08,6,Wednesday,0,0.0,-0.5316807040417991
device_34,Fan,room_1,0.0,4,18.22,67.53,7,Wednesday,0,0.0,-0.9857249887324505
device_34,Fan,room_1,0.0,4,13.35,56.48,7,Wednesday,0,0.0,-0.9857249887324505
device_48,Heater,room_0,1227.43,4,12.85,89.95,8,Wednesday,0,830.3800000000001,1.6155227885454617
device_29,Light,room_3,0.0,3,19.7,89.51,8,Wednesday,0,0.0,-0.5620406633620947
device_75,Fan,room_4,0.0,3,15.67,79.68,9,Wednesday,0,0.0,-0.744694586796692
device_54,Heater,room_3,1317.72,1,5.25,84.6,9,Wednesday,0,439.24,3.00942162832649
device_54,Heater,room_3,1317.72,3,5.25,84.6,9,Wednesday,0,878.48,3.00942162832649
device_30,Light,room_4,0.0,3,15.67,79.68,9,Wednesday,0,33.84666666666667,-0.5099459483243263
device_32,Light,room_4,0.0,3,15.67,79.68,9,Wednesday,0,0.0,-0.5372939823145966
device_84,AC,room_2,0.0,4,5.93,75.54,10,Wednesday,0,0.0,-0.8001284891039806
device_84,AC,room_2,0.0,3,5.93,75.54,10,Wednesday,0,0.0,-0.8001284891039806
device_44,Light,room_2,0.0,4,5.93,75.54,10,Wednesday,0,0.0,-0.5070099130598996
device_44,Light,room_2,0.0,3,5.93,75.54,10,Wednesday,0,0.0,-0.5070099130598996
device_10,AC,room_4,0.0,0,10.33,73.67,12,Wednesday,0,0.0,-0.5614817112962487
device_30,Light,room_4,0.0,0,10.33,73.67,12,Wednesday,0,16.923333333333336,-0.5099459483243263
device_82,Heater,room_1,0.0,1,8.26,59.45,13,Wednesday,0,1084.86,-0.36824272129035923
device_85,TV,room_1,0.0,3,7.25,55.8,14,Wednesday,0,81.46,-0.5743179395046071
device_85,TV,room_1,0.0,3,19.58,63.59,14,Wednesday,0,40.73,-0.5743179395046071
device_85,TV,room_1,0.0,0,7.25,55.8,14,Wednesday,0,0.0,-0.5743179395046071
device_85,TV,room_1,0.0,0,19.58,63.59,14,Wednesday,0,0.0,-0.5743179395046071
device_1,Light,room_1,0.0,3,19.58,63.59,14,Wednesday,0,0.0,-0.3884908713157603
device_1,Light,room_1,0.0,3,7.25,55.8,14,Wednesday,0,0.0,-0.3884908713157603
device_1,Light,room_1,0.0,0,19.58,63.59,14,Wednesday,0,0.0,-0.3884908713157603
device_1,Light,room_1,0.0,0,7.25,55.8,14,Wednesday,0,0.0,-0.3884908713157603
device_53,Fridge,room_0,126.47,4,14.62,65.42,14,Wednesday,0,114.37,0.07672686434585738
device_53,Fridge,room_0,126.47,1,14.62,65.42,14,Wednesday,0,118.40333333333332,0.07672686434585738
device_36,Light,room_1,0.0,0,7.25,55.8,14,Wednesday,0,0.0,-0.5742301731251628
device_36,Light,room_1,0.0,3,7.25,55.8,14,Wednesday,0,0.0,-0.5742301731251628
device_36,Light,room_1,0.0,3,19.58,63.59,14,Wednesday,0,0.0,-0.5742301731251628
device_13,Heater,room_2,1344.58,3,14.79,60.83,15,Wednesday,0,448.1933333333333,2.181325493330539
device_13,Heater,room_2,1344.58,3,6.13,66.37,15,Wednesday,0,896.3866666666667,2.181325493330539
device_13,Heater,room_2,1344.58,1,16.17,63.7,15,Wednesday,0,1344.58,2.181325493330539
device_13,Heater,room_2,1344.58,1,6.13,66.37,15,Wednesday,0,1344.58,2.181325493330539
device_13,Heater,room_2,1344.58,1,14.79,60.83,15,Wednesday,0,1344.58,2.181325493330539
device_13,Heater,room_2,1344.58,3,16.17,63.7,15,Wednesday,0,1344.58,2.181325493330539
device_90,Light,room_0,59.99,1,9.25,45.72,18,Wednesday,0,19.996666666666666,1.9084440603511168
device_43,AC,room_0,0.0,1,9.25,45.72,18,Wednesday,0,0.0,-0.6728481756289292
device_6,TV,room_3,143.09,5,12.18,59.42,19,Wednesday,0,47.696666666666665,2.215766115686813
device_89,Light,room_3,58.53,5,12.18,59.42,19,Wednesday,0,19.51,1.1998824502592156
device_6,TV,room_3,127.91,5,12.18,59.42,19,Wednesday,0,90.33333333333333,1.9241371396519735
device_36,Light,room_1,63.81,1,7.72,42.45,20,Wednesday,0,21.27,1.6190961219774818
device_36,Light,room_1,63.81,4,7.72,42.45,20,Wednesday,0,42.54,1.6190961219774818
device_36,Light,room_1,63.81,5,7.72,42.45,20,Wednesday,0,63.81,1.6190961219774818
device_3,Light,room_1,65.22,1,7.72,42.45,20,Wednesday,0,44.43333333333334,2.0879811131788975
device_3,Light,room_1,65.22,4,7.72,42.45,20,Wednesday,0,54.826666666666675,2.0879811131788975
device_3,Light,room_1,65.22,5,7.72,42.45,20,Wednesday,0,65.22,2.0879811131788975
device_50,Light,room_4,62.43,2,14.92,78.36,21,Wednesday,0,20.81,2.4226295943225318
device_50,Light,room_4,38.4,2,14.92,78.36,21,Wednesday,0,33.61,1.3258687928573694
device_88,AC,room_3,0.0,2,7.99,84.86,0,Thursday,0,0.0,-0.4724665148641903
device_11,Fridge,room_1,119.0,0,5.97,64.44,1,Thursday,0,123.94,-0.4412117834811958
device_11,Fridge,room_1,119.0,2,5.97,64.44,1,Thursday,0,121.46999999999998,-0.4412117834811958
device_11,Fridge,room_1,119.0,2,12.21,87.14,1,Thursday,0,119.0,-0.4412117834811958
device_11,Fridge,room_1,119.0,0,12.21,87.14,1,Thursday,0,119.0,-0.4412117834811958
device_82,Heater,room_1,0.0,0,5.97,64.44,1,Thursday,0,542.43,-0.36824272129035923
device_82,Heater,room_1,0.0,2,5.97,64.44,1,Thursday,0,0.0,-0.36824272129035923
device_82,Heater,room_1,0.0,0,12.21,87.14,1,Thursday,0,0.0,-0.36824272129035923
device_82,Heater,room_1,0.0,2,12.21,87.14,1,Thursday,0,0.0,-0.36824272129035923
device_56,Fan,room_3,0.0,0,7.54,77.34,3,Thursday,0,0.0,-0.9382514551195147
device_56,Fan,room_3,0.0,3,12.19,86.13,3,Thursday,0,0.0,-0.9382514551195147
device_56,Fan,room_3,0.0,3,7.54,77.34,3,Thursday,0,0.0,-0.9382514551195147
device_56,Fan,room_3,0.0,0,12.19,86.13,3,Thursday,0,0.0,-0.9382514551195147
device_72,Fan,room_4,0.0,3,15.87,66.14,3,Thursday,0,0.0,-1.0197739614498915
device_72,Fan,room_4,0.0,1,15.87,66.14,3,Thursday,0,0.0,-1.0197739614498915
device_46,Heater,room_3,0.0,3,7.54,77.34,3,Thursday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,3,12.19,86.13,3,Thursday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,0,7.54,77.34,3,Thursday,0,0.0,-0.17801176315078615
device_46,Heater,room_3,0.0,0,12.19,86.13,3,Thursday,0,0.0,-0.17801176315078615
device_77,AC,room_0,0.0,2,10.89,62.16,4,Thursday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,1,10.89,62.16,4,Thursday,0,0.0,-0.4956339877842768
device_42,Light,room_0,0.0,1,10.89,62.16,4,Thursday,0,40.053333333333335,-0.5487216224513556
device_42,Light,room_0,0.0,2,10.89,62.16,4,Thursday,0,20.026666666666667,-0.5487216224513556
device_56,Fan,room_3,0.0,4,17.48,80.91,6,Thursday,0,0.0,-0.9382514551195147
device_14,Fan,room_2,0.0,0,6.26,44.6,7,Thursday,0,0.0,-0.8494730213195972
device_14,Fan,room_2,0.0,2,6.26,44.6,7,Thursday,0,0.0,-0.8494730213195972
device_56,Fan,room_3,0.0,0,18.53,54.89,8,Thursday,0,0.0,-0.9382514551195147
device_56,Fan,room_3,0.0,0,18.53,54.89,8,Thursday,0,0.0,-0.9382514551195147
device_18,Light,room_0,0.0,4,5.5,48.02,9,Thursday,0,0.0,-0.41027774522138133
device_18,Light,room_0,0.0,4,9.38,69.44,9,Thursday,0,0.0,-0.41027774522138133
device_51,Light,room_2,0.0,0,17.74,78.15,10,Thursday,0,58.18666666666667,-0.6056351596321159
device_51,Light,room_2,0.0,0,13.28,49.33,10,Thursday,0,29.093333333333334,-0.6056351596321159
device_38,Fridge,room_1,103.46,4,16.27,79.2,12,Thursday,0,108.51333333333334,-1.3827150524351894
device_38,Fridge,room_1,103.46,4,13.47,71.69,12,Thursday,0,105.98666666666666,-1.3827150524351894
device_39,TV,room_2,0.0,0,7.2,70.49,13,Thursday,0,86.17999999999999,-0.3972638318557945
device_77,AC,room_0,0.0,1,11.46,73.19,14,Thursday,0,0.0,-0.4956339877842768
device_77,AC,room_0,0.0,4,11.46,73.19,14,Thursday,0,0.0,-0.4956339877842768
device_86,Heater,room_0,1588.2,5,6.57,84.44,15,Thursday,0,794.1,2.393534914126488
device_86,Heater,room_0,1588.2,5,11.52,89.38,15,Thursday,0,1058.8,2.393534914126488
device_83,AC,room_2,0.0,3,15.23,74.85,16,Thursday,0,0.0,-0.5830749937673113
device_83,AC,room_2,0.0,3,15.23,74.85,16,Thursday,0,0.0,-0.5830749937673113
device_83,AC,room_2,0.0,3,15.91,82.75,16,Thursday,0,0.0,-0.5830749937673113
device_83,AC,room_2,0.0,3,15.91,82.75,16,Thursday,0,0.0,-0.5830749937673113
device_13,Heater,room_2,1506.41,0,7.94,45.12,17,Thursday,0,1398.5233333333333,2.493044651399156
device_67,Light,room_2,0.0,0,7.94,45.12,17,Thursday,0,0.0,-0.5316592728755944
device_11,Fridge,room_1,147.03,5,10.69,43.29,19,Thursday,0,128.34333333333333,1.6116286781366007
device_19,AC,room_1,0.0,5,10.69,43.29,19,Thursday,0,0.0,-0.6057902524991214
device_44,Light,room_2,42.41,5,19.31,68.45,19,Thursday,0,14.136666666666665,1.1173410626778464
device_44,Light,room_2,42.41,5,19.67,55.13,19,Thursday,0,28.27333333333333,1.1173410626778464
device_44,Light,room_2,42.41,2,19.31,68.45,19,Thursday,0,42.41,1.1173410626778464
device_44,Light,room_2,42.41,2,19.67,55.13,19,Thursday,0,42.41,1.1173410626778464
device_41,AC,room_4,0.0,2,9.49,71.58,20,Thursday,0,0.0,-0.4065081906490917
device_6,TV,room_3,88.06,2,5.27,59.25,20,Thursday,0,119.68666666666667,1.158563049073031
device_95,TV,room_2,92.21,3,18.42,64.65,21,Thursday,0,92.21,1.2059106499761907
device_95,TV,room_2,92.21,3,8.31,79.72,21,Thursday,0,92.21,1.2059106499761907
device_95,TV,room_2,92.21,1,18.42,64.65,21,Thursday,0,92.21,1.2059106499761907
device_95,TV,room_2,92.21,1,8.31,79.72,21,Thursday,0,92.21,1.2059106499761907
device_56,Fan,room_3,0.0,3,5.65,60.59,22,Thursday,0,0.0,-0.9382514551195147
device_56,Fan,room_3,0.0,3,16.18,86.35,22,Thursday,0,0.0,-0.9382514551195147
device_76,TV,room_2,0.0,4,6.5,85.58,23,Thursday,0,0.0,-0.4883013995621119
device_76,TV,room_2,0.0,4,9.84,89.08,23,Thursday,0,0.0,-0.4883013995621119
device_27,Fridge,room_0,135.19,1,17.65,84.61,23,Thursday,0,118.77,0.8099438649133072
device_9,AC,room_3,0.0,1,13.55,50.52,23,Thursday,0,0.0,-0.6810986533855496
device_42,Light,room_0,0.0,2,14.37,73.91,0,Friday,0,0.0,-0.5487216224513556
device_15,TV,room_0,0.0,2,14.37,73.91,0,Friday,0,0.0,-0.47744563880379776
device_51,Light,room_2,0.0,5,15.43,49.46,1,Friday,0,0.0,-0.6056351596321159
